GEO_ID,NAME,B01003_001E,B01003_001M
1500000US360050175005,"Block Group 5, Census Tract 175, Bronx County, New York",559,311
1500000US360050175006,"Block Group 6, Census Tract 175, Bronx County, New York",511,316
1500000US360050177011,"Block Group 1, Census Tract 177.01, Bronx County, New York",2184,636
1500000US360050177012,"Block Group 2, Census Tract 177.01, Bronx County, New York",887,462
1500000US360050177013,"Block Group 3, Census Tract 177.01, Bronx County, New York",1430,431
1500000US360050177021,"Block Group 1, Census Tract 177.02, Bronx County, New York",1382,652
1500000US360050177022,"Block Group 2, Census Tract 177.02, Bronx County, New York",1504,506
1500000US360050177023,"Block Group 3, Census Tract 177.02, Bronx County, New York",1156,351
1500000US360050177024,"Block Group 4, Census Tract 177.02, Bronx County, New York",1159,559
1500000US360050179011,"Block Group 1, Census Tract 179.01, Bronx County, New York",2887,897
1500000US360050179012,"Block Group 2, Census Tract 179.01, Bronx County, New York",526,229
1500000US360050179013,"Block Group 3, Census Tract 179.01, Bronx County, New York",1542,638
1500000US360050179021,"Block Group 1, Census Tract 179.02, Bronx County, New York",1667,562
1500000US360050179022,"Block Group 2, Census Tract 179.02, Bronx County, New York",476,204
1500000US360050179023,"Block Group 3, Census Tract 179.02, Bronx County, New York",1823,802
1500000US360050181011,"Block Group 1, Census Tract 181.01, Bronx County, New York",1741,746
1500000US360050181012,"Block Group 2, Census Tract 181.01, Bronx County, New York",935,401
1500000US360050181013,"Block Group 3, Census Tract 181.01, Bronx County, New York",775,369
1500000US360050181021,"Block Group 1, Census Tract 181.02, Bronx County, New York",1296,674
1500000US360050181022,"Block Group 2, Census Tract 181.02, Bronx County, New York",1908,533
1500000US360050181023,"Block Group 3, Census Tract 181.02, Bronx County, New York",798,282
1500000US360050181024,"Block Group 4, Census Tract 181.02, Bronx County, New York",1402,401
1500000US360050183011,"Block Group 1, Census Tract 183.01, Bronx County, New York",1773,390
1500000US360050183012,"Block Group 2, Census Tract 183.01, Bronx County, New York",1015,429
1500000US360050183013,"Block Group 3, Census Tract 183.01, Bronx County, New York",1702,356
1500000US360050183021,"Block Group 1, Census Tract 183.02, Bronx County, New York",2098,674
1500000US360050183022,"Block Group 2, Census Tract 183.02, Bronx County, New York",690,323
1500000US360050183023,"Block Group 3, Census Tract 183.02, Bronx County, New York",715,282
1500000US360050184001,"Block Group 1, Census Tract 184, Bronx County, New York",1055,408
1500000US360050184002,"Block Group 2, Census Tract 184, Bronx County, New York",1074,291
1500000US360050184003,"Block Group 3, Census Tract 184, Bronx County, New York",863,258
1500000US360050184004,"Block Group 4, Census Tract 184, Bronx County, New York",1005,578
1500000US360050185011,"Block Group 1, Census Tract 185.01, Bronx County, New York",2764,574
1500000US360050185021,"Block Group 1, Census Tract 185.02, Bronx County, New York",953,473
1500000US360050185022,"Block Group 2, Census Tract 185.02, Bronx County, New York",3512,680
1500000US360050185023,"Block Group 3, Census Tract 185.02, Bronx County, New York",1055,504
1500000US360050185024,"Block Group 4, Census Tract 185.02, Bronx County, New York",875,370
1500000US360050189001,"Block Group 1, Census Tract 189, Bronx County, New York",1973,585
1500000US360050189002,"Block Group 2, Census Tract 189, Bronx County, New York",2368,882
1500000US360050189003,"Block Group 3, Census Tract 189, Bronx County, New York",1775,476
1500000US360050189004,"Block Group 4, Census Tract 189, Bronx County, New York",1996,780
1500000US360050193001,"Block Group 1, Census Tract 193, Bronx County, New York",2167,902
1500000US360050193002,"Block Group 2, Census Tract 193, Bronx County, New York",1412,481
1500000US360050193003,"Block Group 3, Census Tract 193, Bronx County, New York",1178,537
1500000US360050193004,"Block Group 4, Census Tract 193, Bronx County, New York",1532,622
1500000US360050194001,"Block Group 1, Census Tract 194, Bronx County, New York",2285,294
1500000US360050195001,"Block Group 1, Census Tract 195, Bronx County, New York",2566,1128
1500000US360050195002,"Block Group 2, Census Tract 195, Bronx County, New York",1955,711
1500000US360050195003,"Block Group 3, Census Tract 195, Bronx County, New York",1765,624
1500000US360050195004,"Block Group 4, Census Tract 195, Bronx County, New York",811,318
1500000US360050197001,"Block Group 1, Census Tract 197, Bronx County, New York",1989,755
1500000US360050197002,"Block Group 2, Census Tract 197, Bronx County, New York",1546,781
1500000US360050197003,"Block Group 3, Census Tract 197, Bronx County, New York",2248,702
1500000US360050197004,"Block Group 4, Census Tract 197, Bronx County, New York",914,508
1500000US360050197005,"Block Group 5, Census Tract 197, Bronx County, New York",429,254
1500000US360050199001,"Block Group 1, Census Tract 199, Bronx County, New York",1587,757
1500000US360050199002,"Block Group 2, Census Tract 199, Bronx County, New York",1677,540
1500000US360050199003,"Block Group 3, Census Tract 199, Bronx County, New York",759,530
1500000US360050199004,"Block Group 4, Census Tract 199, Bronx County, New York",1735,597
1500000US360050199005,"Block Group 5, Census Tract 199, Bronx County, New York",1286,851
1500000US360050199006,"Block Group 6, Census Tract 199, Bronx County, New York",893,434
1500000US360050200001,"Block Group 1, Census Tract 200, Bronx County, New York",1089,404
1500000US360050200002,"Block Group 2, Census Tract 200, Bronx County, New York",2257,480
1500000US360050200003,"Block Group 3, Census Tract 200, Bronx County, New York",25,40
1500000US360050200004,"Block Group 4, Census Tract 200, Bronx County, New York",1379,429
1500000US360050201001,"Block Group 1, Census Tract 201, Bronx County, New York",1728,577
1500000US360050201002,"Block Group 2, Census Tract 201, Bronx County, New York",1065,397
1500000US360050201003,"Block Group 3, Census Tract 201, Bronx County, New York",1094,431
1500000US360050202001,"Block Group 1, Census Tract 202, Bronx County, New York",1301,309
1500000US360050202002,"Block Group 2, Census Tract 202, Bronx County, New York",1086,240
1500000US360050204001,"Block Group 1, Census Tract 204, Bronx County, New York",776,279
1500000US360050204002,"Block Group 2, Census Tract 204, Bronx County, New York",1068,514
1500000US360050204003,"Block Group 3, Census Tract 204, Bronx County, New York",1435,364
1500000US360050205011,"Block Group 1, Census Tract 205.01, Bronx County, New York",0,12
1500000US360050205012,"Block Group 2, Census Tract 205.01, Bronx County, New York",1431,543
1500000US360050205013,"Block Group 3, Census Tract 205.01, Bronx County, New York",2457,899
1500000US360050205014,"Block Group 4, Census Tract 205.01, Bronx County, New York",1000,492
1500000US360050205015,"Block Group 5, Census Tract 205.01, Bronx County, New York",2022,583
1500000US360050205021,"Block Group 1, Census Tract 205.02, Bronx County, New York",890,219
1500000US360050205022,"Block Group 2, Census Tract 205.02, Bronx County, New York",277,164
1500000US360050205023,"Block Group 3, Census Tract 205.02, Bronx County, New York",1118,363
1500000US360050206011,"Block Group 1, Census Tract 206.01, Bronx County, New York",1291,438
1500000US360050206012,"Block Group 2, Census Tract 206.01, Bronx County, New York",1178,470
1500000US360050209001,"Block Group 1, Census Tract 209, Bronx County, New York",658,251
1500000US360050209002,"Block Group 2, Census Tract 209, Bronx County, New York",1065,313
1500000US360050209003,"Block Group 3, Census Tract 209, Bronx County, New York",1495,495
1500000US360050209004,"Block Group 4, Census Tract 209, Bronx County, New York",1248,543
1500000US360050210011,"Block Group 1, Census Tract 210.01, Bronx County, New York",440,205
1500000US360050210012,"Block Group 2, Census Tract 210.01, Bronx County, New York",983,317
1500000US360050210013,"Block Group 3, Census Tract 210.01, Bronx County, New York",1954,852
1500000US360050210014,"Block Group 4, Census Tract 210.01, Bronx County, New York",1179,496
1500000US360050210015,"Block Group 5, Census Tract 210.01, Bronx County, New York",910,391
1500000US360050210016,"Block Group 6, Census Tract 210.01, Bronx County, New York",849,454
1500000US360050210017,"Block Group 7, Census Tract 210.01, Bronx County, New York",2174,555
1500000US360050210021,"Block Group 1, Census Tract 210.02, Bronx County, New York",2219,1265
1500000US360050210022,"Block Group 2, Census Tract 210.02, Bronx County, New York",534,367
1500000US360050210023,"Block Group 3, Census Tract 210.02, Bronx County, New York",336,221
1500000US360050210024,"Block Group 4, Census Tract 210.02, Bronx County, New York",1566,739
1500000US360050210025,"Block Group 5, Census Tract 210.02, Bronx County, New York",639,310
1500000US360050210026,"Block Group 6, Census Tract 210.02, Bronx County, New York",985,290
1500000US360050210027,"Block Group 7, Census Tract 210.02, Bronx County, New York",337,215
1500000US360050210028,"Block Group 8, Census Tract 210.02, Bronx County, New York",1342,546
1500000US360050211001,"Block Group 1, Census Tract 211, Bronx County, New York",1203,417
1500000US360050211002,"Block Group 2, Census Tract 211, Bronx County, New York",2240,989
1500000US360050211003,"Block Group 3, Census Tract 211, Bronx County, New York",1186,327
1500000US360050211004,"Block Group 4, Census Tract 211, Bronx County, New York",1013,392
1500000US360050212001,"Block Group 1, Census Tract 212, Bronx County, New York",912,374
1500000US360050212002,"Block Group 2, Census Tract 212, Bronx County, New York",1073,515
1500000US360050212003,"Block Group 3, Census Tract 212, Bronx County, New York",1159,352
1500000US360050212004,"Block Group 4, Census Tract 212, Bronx County, New York",1291,495
1500000US360050212005,"Block Group 5, Census Tract 212, Bronx County, New York",496,188
1500000US360050213011,"Block Group 1, Census Tract 213.01, Bronx County, New York",235,122
1500000US360050213012,"Block Group 2, Census Tract 213.01, Bronx County, New York",940,360
1500000US360050213021,"Block Group 1, Census Tract 213.02, Bronx County, New York",1999,929
1500000US360050213022,"Block Group 2, Census Tract 213.02, Bronx County, New York",1178,573
1500000US360050213023,"Block Group 3, Census Tract 213.02, Bronx County, New York",345,224
1500000US360050213024,"Block Group 4, Census Tract 213.02, Bronx County, New York",1847,549
1500000US360050215011,"Block Group 1, Census Tract 215.01, Bronx County, New York",1164,327
1500000US360050215012,"Block Group 2, Census Tract 215.01, Bronx County, New York",1247,412
1500000US360050215013,"Block Group 3, Census Tract 215.01, Bronx County, New York",2067,750
1500000US360050215021,"Block Group 1, Census Tract 215.02, Bronx County, New York",2029,948
1500000US360050215022,"Block Group 2, Census Tract 215.02, Bronx County, New York",1173,366
1500000US360050215023,"Block Group 3, Census Tract 215.02, Bronx County, New York",1344,402
1500000US360050215024,"Block Group 4, Census Tract 215.02, Bronx County, New York",762,410
1500000US360050215025,"Block Group 5, Census Tract 215.02, Bronx County, New York",1089,395
1500000US360050216011,"Block Group 1, Census Tract 216.01, Bronx County, New York",1728,421
1500000US360050216012,"Block Group 2, Census Tract 216.01, Bronx County, New York",1285,483
1500000US360050216013,"Block Group 3, Census Tract 216.01, Bronx County, New York",489,199
1500000US360050216014,"Block Group 4, Census Tract 216.01, Bronx County, New York",934,302
1500000US360050216021,"Block Group 1, Census Tract 216.02, Bronx County, New York",23,38
1500000US360050216022,"Block Group 2, Census Tract 216.02, Bronx County, New York",812,372
1500000US360050216023,"Block Group 3, Census Tract 216.02, Bronx County, New York",324,230
1500000US360050216024,"Block Group 4, Census Tract 216.02, Bronx County, New York",2262,811
1500000US360050216025,"Block Group 5, Census Tract 216.02, Bronx County, New York",1629,423
1500000US360050216026,"Block Group 6, Census Tract 216.02, Bronx County, New York",830,510
1500000US360050217001,"Block Group 1, Census Tract 217, Bronx County, New York",2074,488
1500000US360050217002,"Block Group 2, Census Tract 217, Bronx County, New York",1240,349
1500000US360050217003,"Block Group 3, Census Tract 217, Bronx County, New York",734,266
1500000US360050217004,"Block Group 4, Census Tract 217, Bronx County, New York",1185,561
1500000US360050218001,"Block Group 1, Census Tract 218, Bronx County, New York",1084,361
1500000US360050218002,"Block Group 2, Census Tract 218, Bronx County, New York",1877,553
1500000US360050218003,"Block Group 3, Census Tract 218, Bronx County, New York",1952,995
1500000US360050218004,"Block Group 4, Census Tract 218, Bronx County, New York",567,288
1500000US360050218005,"Block Group 5, Census Tract 218, Bronx County, New York",530,272
