"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1500000US360810539013","Block Group 3, Census Tract 539.01, Queens County, New York","102000","36666",
"1500000US360810539021","Block Group 1, Census Tract 539.02, Queens County, New York","132292","61909",
"1500000US360810540001","Block Group 1, Census Tract 540, Queens County, New York","67841","24810",
"1500000US360810540002","Block Group 2, Census Tract 540, Queens County, New York","-","**",
"1500000US360810540003","Block Group 3, Census Tract 540, Queens County, New York","81983","28267",
"1500000US360810542001","Block Group 1, Census Tract 542, Queens County, New York","67115","60562",
"1500000US360810542002","Block Group 2, Census Tract 542, Queens County, New York","130667","70271",
"1500000US360810542003","Block Group 3, Census Tract 542, Queens County, New York","54286","40362",
"1500000US360810542004","Block Group 4, Census Tract 542, Queens County, New York","-","**",
"1500000US360810545001","Block Group 1, Census Tract 545, Queens County, New York","59635","25338",
"1500000US360810545002","Block Group 2, Census Tract 545, Queens County, New York","50455","43806",
"1500000US360810545003","Block Group 3, Census Tract 545, Queens County, New York","51500","17945",
"1500000US360810547001","Block Group 1, Census Tract 547, Queens County, New York","54880","37731",
"1500000US360810547002","Block Group 2, Census Tract 547, Queens County, New York","85878","13260",
"1500000US360810547003","Block Group 3, Census Tract 547, Queens County, New York","100927","82421",
"1500000US360810548001","Block Group 1, Census Tract 548, Queens County, New York","70125","36419",
"1500000US360810548002","Block Group 2, Census Tract 548, Queens County, New York","73056","37251",
"1500000US360810549001","Block Group 1, Census Tract 549, Queens County, New York","83169","37993",
"1500000US360810549002","Block Group 2, Census Tract 549, Queens County, New York","79861","10810",
"1500000US360810549003","Block Group 3, Census Tract 549, Queens County, New York","79167","10793",
"1500000US360810549004","Block Group 4, Census Tract 549, Queens County, New York","68804","28110",
"1500000US360810551001","Block Group 1, Census Tract 551, Queens County, New York","84702","22371",
"1500000US360810551002","Block Group 2, Census Tract 551, Queens County, New York","88750","42197",
"1500000US360810551003","Block Group 3, Census Tract 551, Queens County, New York","68125","31470",
"1500000US360810551004","Block Group 4, Census Tract 551, Queens County, New York","87083","16516",
"1500000US360810552001","Block Group 1, Census Tract 552, Queens County, New York","57500","50480",
"1500000US360810552002","Block Group 2, Census Tract 552, Queens County, New York","74205","36090",
"1500000US360810553001","Block Group 1, Census Tract 553, Queens County, New York","67250","32592",
"1500000US360810553002","Block Group 2, Census Tract 553, Queens County, New York","57900","20911",
"1500000US360810554001","Block Group 1, Census Tract 554, Queens County, New York","78125","21026",
"1500000US360810554002","Block Group 2, Census Tract 554, Queens County, New York","78393","18039",
"1500000US360810555001","Block Group 1, Census Tract 555, Queens County, New York","56923","27026",
"1500000US360810555002","Block Group 2, Census Tract 555, Queens County, New York","83281","33779",
"1500000US360810556001","Block Group 1, Census Tract 556, Queens County, New York","102708","28967",
"1500000US360810556002","Block Group 2, Census Tract 556, Queens County, New York","76693","35735",
"1500000US360810557001","Block Group 1, Census Tract 557, Queens County, New York","80408","13184",
"1500000US360810557002","Block Group 2, Census Tract 557, Queens County, New York","82907","26382",
"1500000US360810557003","Block Group 3, Census Tract 557, Queens County, New York","71875","22152",
"1500000US360810558001","Block Group 1, Census Tract 558, Queens County, New York","98056","62500",
"1500000US360810558002","Block Group 2, Census Tract 558, Queens County, New York","84375","41158",
"1500000US360810559001","Block Group 1, Census Tract 559, Queens County, New York","69333","7646",
"1500000US360810560001","Block Group 1, Census Tract 560, Queens County, New York","91875","44944",
"1500000US360810560002","Block Group 2, Census Tract 560, Queens County, New York","67143","45719",
"1500000US360810561001","Block Group 1, Census Tract 561, Queens County, New York","-","**",
"1500000US360810562001","Block Group 1, Census Tract 562, Queens County, New York","74000","45531",
"1500000US360810564001","Block Group 1, Census Tract 564, Queens County, New York","56625","31836",
"1500000US360810565001","Block Group 1, Census Tract 565, Queens County, New York","102571","33992",
"1500000US360810566001","Block Group 1, Census Tract 566, Queens County, New York","-","**",
"1500000US360810566002","Block Group 2, Census Tract 566, Queens County, New York","34792","28653",
"1500000US360810567001","Block Group 1, Census Tract 567, Queens County, New York","100000","20150",
"1500000US360810567002","Block Group 2, Census Tract 567, Queens County, New York","86080","31501",
"1500000US360810567003","Block Group 3, Census Tract 567, Queens County, New York","104545","17053",
"1500000US360810567004","Block Group 4, Census Tract 567, Queens County, New York","113393","39062",
"1500000US360810568001","Block Group 1, Census Tract 568, Queens County, New York","77409","20069",
"1500000US360810568002","Block Group 2, Census Tract 568, Queens County, New York","145938","79035",
"1500000US360810568003","Block Group 3, Census Tract 568, Queens County, New York","161544","103810",
"1500000US360810568004","Block Group 4, Census Tract 568, Queens County, New York","100221","42819",
"1500000US360810577001","Block Group 1, Census Tract 577, Queens County, New York","84273","30550",
"1500000US360810577002","Block Group 2, Census Tract 577, Queens County, New York","42153","21394",
"1500000US360810577003","Block Group 3, Census Tract 577, Queens County, New York","67833","29480",
"1500000US360810579001","Block Group 1, Census Tract 579, Queens County, New York","61250","18513",
"1500000US360810579002","Block Group 2, Census Tract 579, Queens County, New York","60000","13130",
"1500000US360810580001","Block Group 1, Census Tract 580, Queens County, New York","110446","38792",
"1500000US360810580002","Block Group 2, Census Tract 580, Queens County, New York","93438","35245",
"1500000US360810580003","Block Group 3, Census Tract 580, Queens County, New York","114545","55752",
"1500000US360810580004","Block Group 4, Census Tract 580, Queens County, New York","75921","29087",
"1500000US360810581001","Block Group 1, Census Tract 581, Queens County, New York","86080","39913",
"1500000US360810581002","Block Group 2, Census Tract 581, Queens County, New York","61646","12712",
"1500000US360810582001","Block Group 1, Census Tract 582, Queens County, New York","99954","21280",
"1500000US360810582002","Block Group 2, Census Tract 582, Queens County, New York","100962","60073",
"1500000US360810582003","Block Group 3, Census Tract 582, Queens County, New York","115221","19812",
"1500000US360810583001","Block Group 1, Census Tract 583, Queens County, New York","78958","63925",
"1500000US360810583002","Block Group 2, Census Tract 583, Queens County, New York","79141","46419",
"1500000US360810583003","Block Group 3, Census Tract 583, Queens County, New York","92138","15878",
"1500000US360810585001","Block Group 1, Census Tract 585, Queens County, New York","81856","28567",
"1500000US360810585002","Block Group 2, Census Tract 585, Queens County, New York","89609","26612",
"1500000US360810585003","Block Group 3, Census Tract 585, Queens County, New York","80000","22884",
"1500000US360810587001","Block Group 1, Census Tract 587, Queens County, New York","122721","52103",
"1500000US360810587002","Block Group 2, Census Tract 587, Queens County, New York","56736","33645",
"1500000US360810587003","Block Group 3, Census Tract 587, Queens County, New York","71486","12352",
"1500000US360810589001","Block Group 1, Census Tract 589, Queens County, New York","58705","18738",
"1500000US360810589002","Block Group 2, Census Tract 589, Queens County, New York","76906","15948",
"1500000US360810589003","Block Group 3, Census Tract 589, Queens County, New York","56535","26477",
"1500000US360810590001","Block Group 1, Census Tract 590, Queens County, New York","76797","41744",
"1500000US360810591001","Block Group 1, Census Tract 591, Queens County, New York","75583","9813",
"1500000US360810591002","Block Group 2, Census Tract 591, Queens County, New York","-","**",
"1500000US360810591003","Block Group 3, Census Tract 591, Queens County, New York","69265","6172",
"1500000US360810591004","Block Group 4, Census Tract 591, Queens County, New York","46194","24584",
"1500000US360810592001","Block Group 1, Census Tract 592, Queens County, New York","102008","18846",
"1500000US360810593001","Block Group 1, Census Tract 593, Queens County, New York","62917","36944",
"1500000US360810593002","Block Group 2, Census Tract 593, Queens County, New York","79811","8742",
"1500000US360810594001","Block Group 1, Census Tract 594, Queens County, New York","99737","20592",
"1500000US360810594002","Block Group 2, Census Tract 594, Queens County, New York","175577","47262",
"1500000US360810595011","Block Group 1, Census Tract 595.01, Queens County, New York","62143","53562",
"1500000US360810595012","Block Group 2, Census Tract 595.01, Queens County, New York","112857","60768",
"1500000US360810595021","Block Group 1, Census Tract 595.02, Queens County, New York","81424","10835",
"1500000US360810595022","Block Group 2, Census Tract 595.02, Queens County, New York","70152","41414",
"1500000US360810596001","Block Group 1, Census Tract 596, Queens County, New York","74950","68244",
"1500000US360810596002","Block Group 2, Census Tract 596, Queens County, New York","-","**",
"1500000US360810598001","Block Group 1, Census Tract 598, Queens County, New York","91373","10327",
"1500000US360810598002","Block Group 2, Census Tract 598, Queens County, New York","98646","14210",
"1500000US360810599001","Block Group 1, Census Tract 599, Queens County, New York","42917","31419",
"1500000US360810599002","Block Group 2, Census Tract 599, Queens County, New York","78000","56708",
"1500000US360810600001","Block Group 1, Census Tract 600, Queens County, New York","115682","47647",
"1500000US360810601001","Block Group 1, Census Tract 601, Queens County, New York","78250","20305",
"1500000US360810601002","Block Group 2, Census Tract 601, Queens County, New York","92292","45233",
"1500000US360810603001","Block Group 1, Census Tract 603, Queens County, New York","88900","38998",
"1500000US360810606001","Block Group 1, Census Tract 606, Queens County, New York","-","**",
"1500000US360810606002","Block Group 2, Census Tract 606, Queens County, New York","87545","41683",
"1500000US360810607011","Block Group 1, Census Tract 607.01, Queens County, New York","-","**",
"1500000US360810608001","Block Group 1, Census Tract 608, Queens County, New York","95288","38420",
"1500000US360810610001","Block Group 1, Census Tract 610, Queens County, New York","152083","41712",
"1500000US360810612001","Block Group 1, Census Tract 612, Queens County, New York","110781","38606",
"1500000US360810612002","Block Group 2, Census Tract 612, Queens County, New York","123851","3480",
"1500000US360810613011","Block Group 1, Census Tract 613.01, Queens County, New York","74219","58535",
"1500000US360810613012","Block Group 2, Census Tract 613.01, Queens County, New York","74485","21768",
"1500000US360810613013","Block Group 3, Census Tract 613.01, Queens County, New York","74844","33032",
"1500000US360810613014","Block Group 4, Census Tract 613.01, Queens County, New York","72833","12871",
"1500000US360810613021","Block Group 1, Census Tract 613.02, Queens County, New York","-","**",
"1500000US360810614001","Block Group 1, Census Tract 614, Queens County, New York","127958","13129",
"1500000US360810616011","Block Group 1, Census Tract 616.01, Queens County, New York","-","**",
"1500000US360810616012","Block Group 2, Census Tract 616.01, Queens County, New York","71552","18154",
"1500000US360810616013","Block Group 3, Census Tract 616.01, Queens County, New York","104904","81551",
"1500000US360810616021","Block Group 1, Census Tract 616.02, Queens County, New York","106250","10084",
"1500000US360810616022","Block Group 2, Census Tract 616.02, Queens County, New York","74125","53290",
"1500000US360810618001","Block Group 1, Census Tract 618, Queens County, New York","63542","21918",
"1500000US360810618002","Block Group 2, Census Tract 618, Queens County, New York","111316","30782",
"1500000US360810619001","Block Group 1, Census Tract 619, Queens County, New York","117731","16447",
"1500000US360810619002","Block Group 2, Census Tract 619, Queens County, New York","101490","75856",
"1500000US360810620001","Block Group 1, Census Tract 620, Queens County, New York","97554","16137",
"1500000US360810621001","Block Group 1, Census Tract 621, Queens County, New York","74306","33757",
"1500000US360810621002","Block Group 2, Census Tract 621, Queens County, New York","86742","16382",
"1500000US360810621003","Block Group 3, Census Tract 621, Queens County, New York","66128","10082",
"1500000US360810622001","Block Group 1, Census Tract 622, Queens County, New York","107679","31321",
"1500000US360810622002","Block Group 2, Census Tract 622, Queens County, New York","121538","26831",
"1500000US360810623001","Block Group 1, Census Tract 623, Queens County, New York","75500","26029",
"1500000US360810623002","Block Group 2, Census Tract 623, Queens County, New York","73750","35737",
"1500000US360810624001","Block Group 1, Census Tract 624, Queens County, New York","-","**",
"1500000US360810625001","Block Group 1, Census Tract 625, Queens County, New York","98250","15673",
"1500000US360810625002","Block Group 2, Census Tract 625, Queens County, New York","79816","21209",
"1500000US360810626001","Block Group 1, Census Tract 626, Queens County, New York","-","**",
"1500000US360810626002","Block Group 2, Census Tract 626, Queens County, New York","113024","30091",
"1500000US360810626003","Block Group 3, Census Tract 626, Queens County, New York","74100","12828",
"1500000US360810627001","Block Group 1, Census Tract 627, Queens County, New York","94313","28904",
"1500000US360810627002","Block Group 2, Census Tract 627, Queens County, New York","72153","19192",
"1500000US360810629001","Block Group 1, Census Tract 629, Queens County, New York","81723","14069",
"1500000US360810629002","Block Group 2, Census Tract 629, Queens County, New York","68864","48294",
"1500000US360810629003","Block Group 3, Census Tract 629, Queens County, New York","83333","15251",
"1500000US360810630001","Block Group 1, Census Tract 630, Queens County, New York","123553","34958",
"1500000US360810630002","Block Group 2, Census Tract 630, Queens County, New York","101023","19525",
"1500000US360810632001","Block Group 1, Census Tract 632, Queens County, New York","113036","47653",
"1500000US360810632002","Block Group 2, Census Tract 632, Queens County, New York","103500","12174",
"1500000US360810633011","Block Group 1, Census Tract 633.01, Queens County, New York","74805","29888",
"1500000US360810633021","Block Group 1, Census Tract 633.02, Queens County, New York","118173","34254",
"1500000US360810633022","Block Group 2, Census Tract 633.02, Queens County, New York","99886","36210",
"1500000US360810635001","Block Group 1, Census Tract 635, Queens County, New York","87446","29730",
"1500000US360810635002","Block Group 2, Census Tract 635, Queens County, New York","70976","11747",
"1500000US360810637001","Block Group 1, Census Tract 637, Queens County, New York","-","**",
"1500000US360810637002","Block Group 2, Census Tract 637, Queens County, New York","99904","13304",
"1500000US360810637003","Block Group 3, Census Tract 637, Queens County, New York","91477","62997",
"1500000US360810637004","Block Group 4, Census Tract 637, Queens County, New York","116250","35477",
"1500000US360810638001","Block Group 1, Census Tract 638, Queens County, New York","-","**",
"1500000US360810638002","Block Group 2, Census Tract 638, Queens County, New York","97824","45870",
"1500000US360810638003","Block Group 3, Census Tract 638, Queens County, New York","92778","36358",
"1500000US360810638004","Block Group 4, Census Tract 638, Queens County, New York","133600","45120",
"1500000US360810638005","Block Group 5, Census Tract 638, Queens County, New York","141406","57134",
"1500000US360810639001","Block Group 1, Census Tract 639, Queens County, New York","82309","17068",
"1500000US360810639002","Block Group 2, Census Tract 639, Queens County, New York","60833","13103",
"1500000US360810641011","Block Group 1, Census Tract 641.01, Queens County, New York","74508","10435",
"1500000US360810641021","Block Group 1, Census Tract 641.02, Queens County, New York","-","**",
"1500000US360810645001","Block Group 1, Census Tract 645, Queens County, New York","86875","73123",
"1500000US360810645002","Block Group 2, Census Tract 645, Queens County, New York","74297","13486",
"1500000US360810646001","Block Group 1, Census Tract 646, Queens County, New York","80273","14163",
"1500000US360810646002","Block Group 2, Census Tract 646, Queens County, New York","110357","16049",
"1500000US360810650001","Block Group 1, Census Tract 650, Queens County, New York","98750","25741",
"1500000US360810650002","Block Group 2, Census Tract 650, Queens County, New York","105353","24689",
"1500000US360810654011","Block Group 1, Census Tract 654.01, Queens County, New York","93688","26127",
"1500000US360810654012","Block Group 2, Census Tract 654.01, Queens County, New York","127639","39860",
"1500000US360810654013","Block Group 3, Census Tract 654.01, Queens County, New York","92443","9436",
"1500000US360810654021","Block Group 1, Census Tract 654.02, Queens County, New York","-","**",
"1500000US360810655011","Block Group 1, Census Tract 655.01, Queens County, New York","-","**",
"1500000US360810656001","Block Group 1, Census Tract 656, Queens County, New York","67917","65701",
"1500000US360810656002","Block Group 2, Census Tract 656, Queens County, New York","93841","35863",
"1500000US360810656003","Block Group 3, Census Tract 656, Queens County, New York","81829","30722",
"1500000US360810657021","Block Group 1, Census Tract 657.02, Queens County, New York","72500","10283",
"1500000US360810657031","Block Group 1, Census Tract 657.03, Queens County, New York","110381","27949",
"1500000US360810657032","Block Group 2, Census Tract 657.03, Queens County, New York","99663","23747",
"1500000US360810657033","Block Group 3, Census Tract 657.03, Queens County, New York","65875","13188",
"1500000US360810659001","Block Group 1, Census Tract 659, Queens County, New York","110893","49518",
"1500000US360810659002","Block Group 2, Census Tract 659, Queens County, New York","98105","30555",
"1500000US360810660001","Block Group 1, Census Tract 660, Queens County, New York","-","**",
"1500000US360810660002","Block Group 2, Census Tract 660, Queens County, New York","91146","12304",
"1500000US360810661001","Block Group 1, Census Tract 661, Queens County, New York","100750","21748",
"1500000US360810663011","Block Group 1, Census Tract 663.01, Queens County, New York","110341","34649",
"1500000US360810663012","Block Group 2, Census Tract 663.01, Queens County, New York","106094","26803",
"1500000US360810663021","Block Group 1, Census Tract 663.02, Queens County, New York","-","**",
"1500000US360810664011","Block Group 1, Census Tract 664.01, Queens County, New York","-","**",
"1500000US360810664012","Block Group 2, Census Tract 664.01, Queens County, New York","141941","67536",
"1500000US360810664021","Block Group 1, Census Tract 664.02, Queens County, New York","114798","18115",
"1500000US360810664022","Block Group 2, Census Tract 664.02, Queens County, New York","63594","21004",
"1500000US360810664023","Block Group 3, Census Tract 664.02, Queens County, New York","101875","11756",
"1500000US360810664031","Block Group 1, Census Tract 664.03, Queens County, New York","108065","46631",
"1500000US360810664032","Block Group 2, Census Tract 664.03, Queens County, New York","88646","13227",
"1500000US360810664033","Block Group 3, Census Tract 664.03, Queens County, New York","77978","33234",
"1500000US360810664041","Block Group 1, Census Tract 664.04, Queens County, New York","-","**",
"1500000US360810665011","Block Group 1, Census Tract 665.01, Queens County, New York","129148","85077",
"1500000US360810665012","Block Group 2, Census Tract 665.01, Queens County, New York","71920","13349",
"1500000US360810665013","Block Group 3, Census Tract 665.01, Queens County, New York","98438","38772",
"1500000US360810665014","Block Group 4, Census Tract 665.01, Queens County, New York","-","**",
"1500000US360810667011","Block Group 1, Census Tract 667.01, Queens County, New York","94957","30212",
"1500000US360810667012","Block Group 2, Census Tract 667.01, Queens County, New York","142841","43577",
"1500000US360810669001","Block Group 1, Census Tract 669, Queens County, New York","98000","25899",
"1500000US360810669002","Block Group 2, Census Tract 669, Queens County, New York","73942","27467",
"1500000US360810671001","Block Group 1, Census Tract 671, Queens County, New York","128393","30845",
"1500000US360810671002","Block Group 2, Census Tract 671, Queens County, New York","95750","16631",
"1500000US360810677001","Block Group 1, Census Tract 677, Queens County, New York","138750","42226",
"1500000US360810677002","Block Group 2, Census Tract 677, Queens County, New York","90625","48953",
"1500000US360810679001","Block Group 1, Census Tract 679, Queens County, New York","75714","66299",
"1500000US360810679002","Block Group 2, Census Tract 679, Queens County, New York","52773","10004",
"1500000US360810679003","Block Group 3, Census Tract 679, Queens County, New York","53125","21983",
"1500000US360810680001","Block Group 1, Census Tract 680, Queens County, New York","108214","47713",
"1500000US360810680002","Block Group 2, Census Tract 680, Queens County, New York","101607","18023",
"1500000US360810680003","Block Group 3, Census Tract 680, Queens County, New York","78060","25717",
"1500000US360810680004","Block Group 4, Census Tract 680, Queens County, New York","73750","23687",
"1500000US360810682001","Block Group 1, Census Tract 682, Queens County, New York","82833","25070",
"1500000US360810682002","Block Group 2, Census Tract 682, Queens County, New York","95893","11942",
"1500000US360810683001","Block Group 1, Census Tract 683, Queens County, New York","39414","10411",
"1500000US360810683002","Block Group 2, Census Tract 683, Queens County, New York","78589","21987",
"1500000US360810683003","Block Group 3, Census Tract 683, Queens County, New York","48269","17242",
"1500000US360810687001","Block Group 1, Census Tract 687, Queens County, New York","46297","9136",
"1500000US360810687002","Block Group 2, Census Tract 687, Queens County, New York","66061","15116",
"1500000US360810687003","Block Group 3, Census Tract 687, Queens County, New York","61350","32757",
"1500000US360810690001","Block Group 1, Census Tract 690, Queens County, New York","95455","29473",
"1500000US360810690002","Block Group 2, Census Tract 690, Queens County, New York","95536","27552",
"1500000US360810693001","Block Group 1, Census Tract 693, Queens County, New York","85139","18276",
"1500000US360810693002","Block Group 2, Census Tract 693, Queens County, New York","52019","28507",
"1500000US360810694001","Block Group 1, Census Tract 694, Queens County, New York","82218","9129",
"1500000US360810694002","Block Group 2, Census Tract 694, Queens County, New York","86300","19261",
"1500000US360810695001","Block Group 1, Census Tract 695, Queens County, New York","75703","14463",
"1500000US360810695002","Block Group 2, Census Tract 695, Queens County, New York","96277","12250",
"1500000US360810697011","Block Group 1, Census Tract 697.01, Queens County, New York","54617","37767",
"1500000US360810697012","Block Group 2, Census Tract 697.01, Queens County, New York","67198","27488",
"1500000US360810697013","Block Group 3, Census Tract 697.01, Queens County, New York","96395","13753",
"1500000US360810697021","Block Group 1, Census Tract 697.02, Queens County, New York","225022","216292",
"1500000US360810697022","Block Group 2, Census Tract 697.02, Queens County, New York","85673","30697",
"1500000US360810697023","Block Group 3, Census Tract 697.02, Queens County, New York","61307","12876",
"1500000US360810697024","Block Group 4, Census Tract 697.02, Queens County, New York","76154","17850",
"1500000US360810703001","Block Group 1, Census Tract 703, Queens County, New York","57938","7913",
"1500000US360810703002","Block Group 2, Census Tract 703, Queens County, New York","100125","29183",
"1500000US360810707001","Block Group 1, Census Tract 707, Queens County, New York","113750","39998",
"1500000US360810707002","Block Group 2, Census Tract 707, Queens County, New York","101250","35676",
"1500000US360810707003","Block Group 3, Census Tract 707, Queens County, New York","115000","52160",
"1500000US360810709001","Block Group 1, Census Tract 709, Queens County, New York","75455","31332",
"1500000US360810709002","Block Group 2, Census Tract 709, Queens County, New York","129306","41181",
"1500000US360810711001","Block Group 1, Census Tract 711, Queens County, New York","113357","17582",
"1500000US360810711002","Block Group 2, Census Tract 711, Queens County, New York","82946","13102",
"1500000US360810711003","Block Group 3, Census Tract 711, Queens County, New York","110224","46809",
"1500000US360810711004","Block Group 4, Census Tract 711, Queens County, New York","74661","31533",
"1500000US360810713031","Block Group 1, Census Tract 713.03, Queens County, New York","93409","20449",
"1500000US360810713032","Block Group 2, Census Tract 713.03, Queens County, New York","64059","28492",
"1500000US360810713033","Block Group 3, Census Tract 713.03, Queens County, New York","89808","31616",
"1500000US360810713041","Block Group 1, Census Tract 713.04, Queens County, New York","33672","21914",
"1500000US360810713042","Block Group 2, Census Tract 713.04, Queens County, New York","95850","33666",
"1500000US360810713043","Block Group 3, Census Tract 713.04, Queens County, New York","-","**",
"1500000US360810713044","Block Group 4, Census Tract 713.04, Queens County, New York","61250","60556",
"1500000US360810713051","Block Group 1, Census Tract 713.05, Queens County, New York","65982","25770",
"1500000US360810713052","Block Group 2, Census Tract 713.05, Queens County, New York","97413","9211",
"1500000US360810713053","Block Group 3, Census Tract 713.05, Queens County, New York","87083","14482",
"1500000US360810713054","Block Group 4, Census Tract 713.05, Queens County, New York","99575","14436",
"1500000US360810713061","Block Group 1, Census Tract 713.06, Queens County, New York","75819","29902",
"1500000US360810713062","Block Group 2, Census Tract 713.06, Queens County, New York","88684","25743",
"1500000US360810713063","Block Group 3, Census Tract 713.06, Queens County, New York","96295","18249",
"1500000US360810713064","Block Group 4, Census Tract 713.06, Queens County, New York","99063","29617",
"1500000US360810716001","Block Group 1, Census Tract 716, Queens County, New York","-","**",
"1500000US360810717011","Block Group 1, Census Tract 717.01, Queens County, New York","82386","57064",
"1500000US360810717012","Block Group 2, Census Tract 717.01, Queens County, New York","62549","18388",
"1500000US360810717013","Block Group 3, Census Tract 717.01, Queens County, New York","47500","25125",
"1500000US360810717014","Block Group 4, Census Tract 717.01, Queens County, New York","48656","14088",
"1500000US360810717021","Block Group 1, Census Tract 717.02, Queens County, New York","62150","18791",
"1500000US360810717022","Block Group 2, Census Tract 717.02, Queens County, New York","84167","43374",
"1500000US360810719001","Block Group 1, Census Tract 719, Queens County, New York","52431","36946",
"1500000US360810719002","Block Group 2, Census Tract 719, Queens County, New York","48036","31243",
"1500000US360810721001","Block Group 1, Census Tract 721, Queens County, New York","85568","56482",
"1500000US360810721002","Block Group 2, Census Tract 721, Queens County, New York","123594","36669",
"1500000US360810721003","Block Group 3, Census Tract 721, Queens County, New York","19101","16537",
"1500000US360810721004","Block Group 4, Census Tract 721, Queens County, New York","163125","157253",
"1500000US360810721005","Block Group 5, Census Tract 721, Queens County, New York","40391","35750",
"1500000US360810723001","Block Group 1, Census Tract 723, Queens County, New York","81250","34349",
"1500000US360810723002","Block Group 2, Census Tract 723, Queens County, New York","192596","42930",
"1500000US360810723003","Block Group 3, Census Tract 723, Queens County, New York","131125","71818",
"1500000US360810729001","Block Group 1, Census Tract 729, Queens County, New York","131836","27527",
"1500000US360810729002","Block Group 2, Census Tract 729, Queens County, New York","155096","124367",
"1500000US360810731001","Block Group 1, Census Tract 731, Queens County, New York","168542","35431",
"1500000US360810731002","Block Group 2, Census Tract 731, Queens County, New York","104453","7495",
"1500000US360810737001","Block Group 1, Census Tract 737, Queens County, New York","100000","34144",
"1500000US360810737002","Block Group 2, Census Tract 737, Queens County, New York","86848","24792",
"1500000US360810739001","Block Group 1, Census Tract 739, Queens County, New York","106081","69085",
"1500000US360810739002","Block Group 2, Census Tract 739, Queens County, New York","95104","27442",
"1500000US360810739003","Block Group 3, Census Tract 739, Queens County, New York","116797","35963",
"1500000US360810739004","Block Group 4, Census Tract 739, Queens County, New York","96083","90559",
"1500000US360810739005","Block Group 5, Census Tract 739, Queens County, New York","100385","47423",
"1500000US360810741001","Block Group 1, Census Tract 741, Queens County, New York","64271","49274",
"1500000US360810741002","Block Group 2, Census Tract 741, Queens County, New York","73636","41164",
"1500000US360810741003","Block Group 3, Census Tract 741, Queens County, New York","102000","48801",
"1500000US360810741004","Block Group 4, Census Tract 741, Queens County, New York","97734","40375",
"1500000US360810743001","Block Group 1, Census Tract 743, Queens County, New York","56748","15410",
"1500000US360810743002","Block Group 2, Census Tract 743, Queens County, New York","62083","24572",
"1500000US360810743003","Block Group 3, Census Tract 743, Queens County, New York","61103","18469",
"1500000US360810743004","Block Group 4, Census Tract 743, Queens County, New York","76515","37072",
"1500000US360810745001","Block Group 1, Census Tract 745, Queens County, New York","56163","22378",
"1500000US360810745002","Block Group 2, Census Tract 745, Queens County, New York","54773","23602",
"1500000US360810747001","Block Group 1, Census Tract 747, Queens County, New York","101042","22333",
"1500000US360810747002","Block Group 2, Census Tract 747, Queens County, New York","102471","54600",
"1500000US360810749001","Block Group 1, Census Tract 749, Queens County, New York","205417","85861",
"1500000US360810749002","Block Group 2, Census Tract 749, Queens County, New York","178750","68156",
"1500000US360810757011","Block Group 1, Census Tract 757.01, Queens County, New York","77818","30035",
"1500000US360810757012","Block Group 2, Census Tract 757.01, Queens County, New York","116139","59079",
"1500000US360810757013","Block Group 3, Census Tract 757.01, Queens County, New York","128810","21645",
"1500000US360810757021","Block Group 1, Census Tract 757.02, Queens County, New York","86500","54581",
"1500000US360810757022","Block Group 2, Census Tract 757.02, Queens County, New York","136375","51174",
"1500000US360810757023","Block Group 3, Census Tract 757.02, Queens County, New York","84869","32584",
"1500000US360810769011","Block Group 1, Census Tract 769.01, Queens County, New York","53563","35562",
"1500000US360810769012","Block Group 2, Census Tract 769.01, Queens County, New York","107639","35516",
"1500000US360810769021","Block Group 1, Census Tract 769.02, Queens County, New York","80250","12142",
"1500000US360810773001","Block Group 1, Census Tract 773, Queens County, New York","73864","39965",
"1500000US360810773002","Block Group 2, Census Tract 773, Queens County, New York","100575","17249",
"1500000US360810773003","Block Group 3, Census Tract 773, Queens County, New York","99875","27002",
"1500000US360810775001","Block Group 1, Census Tract 775, Queens County, New York","74133","23980",
"1500000US360810775002","Block Group 2, Census Tract 775, Queens County, New York","145268","27716",
"1500000US360810775003","Block Group 3, Census Tract 775, Queens County, New York","77417","41035",
"1500000US360810779021","Block Group 1, Census Tract 779.02, Queens County, New York","112500","40784",
"1500000US360810779022","Block Group 2, Census Tract 779.02, Queens County, New York","147800","65075",
"1500000US360810779023","Block Group 3, Census Tract 779.02, Queens County, New York","91333","21514",
"1500000US360810779024","Block Group 4, Census Tract 779.02, Queens County, New York","-","**",
"1500000US360810779025","Block Group 5, Census Tract 779.02, Queens County, New York","69091","33836",
"1500000US360810779031","Block Group 1, Census Tract 779.03, Queens County, New York","88914","17848",
"1500000US360810779032","Block Group 2, Census Tract 779.03, Queens County, New York","143221","82374",
"1500000US360810779033","Block Group 3, Census Tract 779.03, Queens County, New York","63468","25476",
"1500000US360810779041","Block Group 1, Census Tract 779.04, Queens County, New York","56181","54021",
"1500000US360810779042","Block Group 2, Census Tract 779.04, Queens County, New York","136700","64054",
"1500000US360810779043","Block Group 3, Census Tract 779.04, Queens County, New York","91771","29624",
"1500000US360810779044","Block Group 4, Census Tract 779.04, Queens County, New York","66250","60063",
"1500000US360810779051","Block Group 1, Census Tract 779.05, Queens County, New York","98185","27882",
